unidade;setor_centro_custo;ano;mes;mp_setor_tasy
HRBJA;UTI ADULTO/HRB/CHB;2025,0;3,0;6,291666666666667
HRBJA;UTI ADULTO/HRB/CHB;2025,0;4,0;7,0476190476190474
HRBJA;UTI ADULTO/HRB/CHB;2025,0;5,0;8,205479452054794
HRBJA;UTI ADULTO/HRB/CHB;2025,0;6,0;5,959595959595959
HRBJA;UTI ADULTO/HRB/CHB;2025,0;7,0;8,541666666666666
HRBJA;UTI ADULTO/HRB/CHB;2025,0;8,0;6,531914893617022
HRBJA;UTI ADULTO/HRB/CHB;2025,0;9,0;7,641025641025641
HRBJA;UTI ADULTO/HRB/CHB;2025,0;10,0;6,6063829787234045
HRBJA;UTI ADULTO/HRB/CHB;2025,0;11,0;7,4875
HRBJA;UTI ADULTO/HRB/CHB;2025,0;12,0;8,012987012987013
HRBJA;UTI ADULTO/HRB/CHB;2026,0;1,0;7,974025974025974
HRBJA;UTI ADULTO/HRB/CHB;2026,0;2,0;8,569230769230769
HRBJA;UTI ADULTO/HRB/CHB;2026,0;3,0;6,909090909090909
HRBJA;UTI ADULTO/HRB/CHB;2026,0;4,0;6,6
HRBJA;UTI ADULTO/HRB/CHB;2026,0;5,0;7,345238095238095
HRBJA;UTI ADULTO/HRB/CHB;2026,0;6,0;9,866666666666667
HRBJA;UTI ADULTO/HRB/CHB;2026,0;7,0;8,985294117647058
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2024,0;6,0;3,1914893617021276
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2024,0;7,0;5,274193548387097
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2024,0;8,0;4,9743589743589745
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2024,0;9,0;4,174863387978142
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2024,0;10,0;4,4035087719298245
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2024,0;11,0;2,0254237288135593
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2024,0;12,0;2,838709677419355
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;1,0;1,6037735849056605
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;2,0;1,6829268292682926
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;3,0;1,7717391304347827
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;4,0;2,0985915492957745
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;5,0;1,6666666666666667
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;6,0;2,4423076923076925
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;7,0;1,7209302325581395
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;8,0;2,9285714285714284
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;9,0;2,5
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;10,0;2,3529411764705883
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;11,0;1,55
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2025,0;12,0;2,0256410256410255
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2026,0;1,0;1,7830188679245282
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2026,0;2,0;1,5309734513274336
HRBJA;UUE/INTERNAÇÃO/HRB/CHB;2026,0;3,0;0,9736842105263158
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2024,0;11,0;38,125
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2024,0;12,0;176,0
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;1,0;2,713235294117647
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;2,0;2,894308943089431
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;3,0;2,632768361581921
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;4,0;2,8471337579617835
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;5,0;2,8728323699421967
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;6,0;2,7080745341614905
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;7,0;2,943396226415094
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;8,0;2,676829268292683
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;9,0;2,5704225352112675
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;10,0;2,6024844720496896
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;11,0;2,537037037037037
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2025,0;12,0;2,6729559748427674
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2026,0;1,0;2,7803468208092488
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2026,0;2,0;2,739130434782609
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2026,0;3,0;2,7151515151515153
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2026,0;4,0;1,9395348837209303
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2026,0;5,0;1,9270833333333333
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2026,0;6,0;2,40625
HRJP;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2026,0;7,0;2,497354497354497
HRJP;PRÉ-PARTO;2026,0;3,0;0,42105263157894735
HRJP;PRÉ-PARTO;2026,0;4,0;0,6739130434782609
HRJP;PRÉ-PARTO;2026,0;5,0;0,6326530612244898
HRJP;PRÉ-PARTO;2026,0;6,0;0,6063829787234043
HRJP;PRÉ-PARTO;2026,0;7,0;0,44166666666666665
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA B;2026,0;6,0;0,25
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2024,0;11,0;23,4
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2024,0;12,0;38,666666666666664
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;1,0;7,857142857142857
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;2,0;8,461538461538462
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;3,0;8,523809523809524
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;4,0;6,333333333333333
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;5,0;10,05
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;6,0;7,090909090909091
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;7,0;5,136363636363637
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;8,0;6,45
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;9,0;6,1923076923076925
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;10,0;5,681818181818182
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;11,0;4,702702702702703
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2025,0;12,0;3,2580645161290325
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2026,0;5,0;4,0
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2026,0;6,0;3,814814814814815
HRJP;UNIDADE DE INTERNAÇÃO - CLÍNICA DIP ALA C;2026,0;7,0;6,653846153846154
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2024,0;11,0;24,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2024,0;12,0;34,333333333333336
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;1,0;2,761904761904762
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;2,0;5,173913043478261
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;3,0;6,8
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;4,0;6,1
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;5,0;5,24
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;6,0;4,6
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;7,0;4,611111111111111
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;8,0;3,96
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;9,0;7,238095238095238
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;10,0;6,954545454545454
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;11,0;7,75
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2025,0;12,0;2,8333333333333335
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2026,0;1,0;7,157894736842105
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2026,0;2,0;5,230769230769231
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2026,0;3,0;4,470588235294118
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2026,0;4,0;3,1627906976744184
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2026,0;5,0;3,142857142857143
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2026,0;6,0;0,3333333333333333
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA A;2026,0;7,0;1,1428571428571428
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2024,0;11,0;15,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;1,0;14,142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;2,0;8,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;3,0;11,666666666666666
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;4,0;6,133333333333334
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;5,0;4,045454545454546
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;6,0;3,9047619047619047
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;7,0;23,8
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;8,0;6,230769230769231
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;9,0;5,352941176470588
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;10,0;5,933333333333334
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;11,0;1,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2025,0;12,0;5,428571428571429
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026,0;1,0;17,6
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026,0;2,0;14,461538461538462
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026,0;3,0;3,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026,0;4,0;4,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026,0;5,0;6,225806451612903
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026,0;6,0;6,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA B;2026,0;7,0;7,392857142857143
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2024,0;11,0;27,25
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2024,0;12,0;31,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;1,0;3,4375
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;2,0;7,611111111111111
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;3,0;3,923076923076923
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;4,0;3,3636363636363638
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;5,0;5,133333333333334
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;6,0;3,088235294117647
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;7,0;2,742857142857143
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;8,0;3,2058823529411766
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;9,0;4,117647058823529
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;10,0;3,5483870967741935
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;11,0;10,8
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2025,0;12,0;4,421052631578948
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026,0;1,0;1,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026,0;2,0;1,0
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026,0;5,0;2,8
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026,0;6,0;4,628571428571429
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA CIRÚRGICA ALA C;2026,0;7,0;4,325
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2024,0;11,0;23,142857142857142
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2024,0;12,0;69,5
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;1,0;5,509433962264151
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;2,0;7,96078431372549
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;3,0;6,938461538461539
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;4,0;6,317460317460317
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;5,0;6,577464788732394
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;6,0;5,890625
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;7,0;4,555555555555555
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;8,0;7,214285714285714
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;9,0;7,75
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;10,0;6,377358490566038
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;11,0;5,430232558139535
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2025,0;12,0;3,519230769230769
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026,0;1,0;7,148936170212766
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026,0;2,0;7,288135593220339
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026,0;3,0;4,739837398373984
HRJP;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA ALA A;2026,0;4,0;4,862068965517241
